Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Volatility_20D,MA_5,MA_10,MA_20,MA_50,MA_200,Gap,Gap_Pct,Volume_MA_5,Volume_MA_20,Relative_Volume
2013-02-20,5943.0498046875,5971.0,5937.5498046875,5966.2998046875,135400,0.0005639357652500454,0.0005637768132327255,0.004332972111065677,5913.06005859375,5916.0900390625,5968.617504882813,5961.103994140625,5511.801494140625,26.599609375,0.004478274744572447,123920.0,143420.0,0.9440803235253102
2013-02-21,5852.25,5921.14990234375,5844.39990234375,5909.64990234375,159400,-0.015278317980085387,-0.01539623406156752,0.005305664565342448,5904.12001953125,5907.43505859375,5960.2625,5960.172998046875,5515.109743652344,-33.39990234375,-0.005619993680249201,127040.0,142130.0,1.121508478153803
2013-02-22,5850.2998046875,5873.7998046875,5835.7998046875,5837.9501953125,157000,-0.0003332385514118741,-0.00033329408771618207,0.004698831748529216,5896.7,5902.1150390625,5949.044995117188,5959.418994140625,5518.120493164062,-14.2998046875,-0.002443471261053441,133420.0,142600.0,1.1009817671809257
2013-02-25,5854.75,5878.39990234375,5825.0,5870.5498046875,125100,0.0007606781636959603,0.000760388994695336,0.0047172911688160655,5888.0099609375,5897.805029296875,5938.042504882813,5959.483994140625,5521.198493652344,20.25,0.0034613610714060964,135580.0,143200.0,0.8736033519553073
2013-02-26,5761.35009765625,5838.85009765625,5748.60009765625,5838.2998046875,157400,-0.01595284211003889,-0.016081458393314825,0.00566627307688042,5852.33994140625,5881.6900390625,5923.615014648438,5957.118994140625,5524.063244628906,-16.4501953125,-0.002809717803919894,146860.0,143190.0,1.0992387736573783
2013-02-27,5796.89990234375,5818.2001953125,5749.7001953125,5784.89990234375,175200,0.006170394800684376,0.006151435864131232,0.005942928760397179,5823.1099609375,5868.085009765625,5910.672509765625,5955.898994140625,5527.613493652344,23.5498046875,0.004087549669491565,154820.0,145740.0,1.2021407986825854
2013-02-28,5693.0498046875,5849.89990234375,5671.89990234375,5834.35009765625,334900,-0.017914764685562745,-0.018077176721828157,0.006909078093999692,5791.269921875,5847.694970703125,5893.5875,5951.823994140625,5530.507993164062,37.4501953125,0.006460383298555574,189920.0,154060.0,2.1738283785538104
2013-03-01,5719.7001953125,5739.4501953125,5679.89990234375,5702.4501953125,174500,0.004681215084936907,0.004670292272359843,0.0070684300504268785,5765.15,5830.925,5879.627514648438,5947.62599609375,5534.106743164062,9.400390625,0.0016512047052987273,193420.0,154820.0,1.127115359772639
2013-03-04,5698.5,5712.0,5663.60009765625,5704.7001953125,144900,-0.0037065221232879253,-0.003713408297517434,0.007073997273365448,5733.9,5810.95498046875,5865.190014648438,5943.267998046875,5537.725244140625,-15.0,-0.0026225150773274866,197380.0,154980.0,0.9349593495934959
2013-03-05,5784.25,5790.10009765625,5722.39990234375,5722.4501953125,154400,0.01504781960164947,0.014935724292001495,0.00804475815782144,5738.47998046875,5795.4099609375,5856.55751953125,5941.998994140625,5541.8179931640625,23.9501953125,0.004202894676230587,196780.0,155890.0,0.9904419783180448
2013-03-06,5818.60009765625,5828.7001953125,5795.0498046875,5816.39990234375,156900,0.005938556883995361,0.005920993156224326,0.008205249148868062,5742.82001953125,5782.964990234375,5849.527514648437,5941.25599609375,5546.266494140625,32.14990234375,0.005558179944461252,193120.0,155845.0,1.0067695466649556
2013-03-07,5863.2998046875,5878.0,5801.2998046875,5801.2998046875,134700,0.007682209858219213,0.007652851943975546,0.008417131457863157,5776.87001953125,5784.069970703125,5845.752514648438,5940.409990234375,5551.043994140625,-17.30029296875,-0.0029732741000225485,153080.0,154700.0,0.8707175177763413
2013-03-08,5945.7001953125,5952.85009765625,5883.0,5883.64990234375,150800,0.014053586439350063,0.01395575035978997,0.008922232136643119,5822.07001953125,5793.610009765625,5847.862524414062,5941.9219921875,5556.05849609375,20.35009765625,0.0034707585035956747,148340.0,152610.0,0.9881397025096652
2013-03-11,5942.35009765625,5971.2001953125,5930.35009765625,5946.10009765625,125400,-0.0005634488026979856,-0.000563607599626711,0.008919528647672816,5870.8400390625,5802.37001953125,5850.0875244140625,5942.6019921875,5561.478996582031,0.39990234375,6.72590831379754e-05,144440.0,152780.0,0.8207880612645634
2013-03-12,5914.10009765625,5952.0,5893.64990234375,5944.60009765625,115900,-0.00475401138198539,-0.0047653476368216515,0.008944677414621629,5896.81005859375,5817.64501953125,5849.667529296875,5942.7819921875,5566.69849609375,2.25,0.00037863807467140533,136740.0,151435.0,0.7653448674348731
2013-03-13,5851.2001953125,5893.85009765625,5842.25,5884.7998046875,116700,-0.01063558298052436,-0.010692545036311767,0.009238469782846686,5903.330078125,5823.075048828125,5845.580029296875,5939.94099609375,5571.49724609375,-29.30029296875,-0.004954311304328729,128700.0,150140.0,0.7772745437591582
2013-03-14,5908.9501953125,5920.14990234375,5791.75,5845.9501953125,149000,0.009869769974075515,0.009821381919884518,0.009432142248625508,5912.46015625,5844.665087890625,5846.180029296875,5937.93,5576.739497070313,-5.25,-0.0008972518158250453,131560.0,150400.0,0.9906914893617021
2013-03-15,5872.60009765625,5945.64990234375,5861.0,5914.89990234375,152200,-0.006151701479069183,-0.006170701154912373,0.009530670219362205,5897.84013671875,5859.955078125,5845.4400390625,5935.05900390625,5581.924248046875,5.94970703125,0.0010068974749473827,131840.0,151755.0,1.0029323580771639
2013-03-18,5835.25,5850.2001953125,5814.35009765625,5816.75,102700,-0.0063600614779059095,-0.0063803728356968134,0.009619645066867634,5876.4201171875,5873.630078125,5842.292529296875,5931.996005859375,5586.4934985351565,-55.85009765625,-0.009510284495370242,127300.0,151175.0,0.6793451298164379
2013-03-19,5745.9501953125,5863.60009765625,5724.2998046875,5859.5,182300,-0.015303509650400615,-0.015421816917123578,0.009989353280755332,5842.79013671875,5869.80009765625,5832.605029296875,5926.881005859375,5590.62125,24.25,0.0041557773874298445,140580.0,155240.0,1.1743107446534398
2013-03-20,5694.39990234375,5745.2998046875,5682.2998046875,5740.5498046875,187600,-0.008971587155559457,-0.009012074180768975,0.010107033941132047,5811.430078125,5857.380078125,5820.172534179687,5921.33900390625,5594.165,-5.400390625,-0.0009398603262182111,154760.0,157850.0,1.188470066518847
2013-03-21,5658.75,5757.75,5647.9501953125,5705.89990234375,179200,-0.00626051962544405,-0.006280198856235595,0.00967964526575165,5761.3900390625,5836.92509765625,5810.497534179687,5915.141005859375,5597.5082495117185,11.5,0.002019527991925318,160800.0,158840.0,1.1281792999244522
2013-03-22,5651.35009765625,5691.4501953125,5631.7998046875,5659.7998046875,165300,-0.0013076920421912774,-0.0013085478175716774,0.009675198460539625,5717.1400390625,5807.490087890625,5800.550048828125,5909.14201171875,5601.01125,1.0498046875,0.00018551883145571018,163420.0,159255.0,1.0379579918997834
2013-03-25,5633.85009765625,5718.39990234375,5624.39990234375,5707.2998046875,150400,-0.003096605182407286,-0.0031014095850241405,0.009662340559472321,5676.86005859375,5776.640087890625,5789.505053710937,5901.338017578125,5604.559250488282,55.94970703125,0.009900237299836313,172960.0,160520.0,0.9369548965860952
2013-03-26,5641.60009765625,5655.2998046875,5612.0498046875,5613.75,126500,0.0013756134553923882,0.0013746681660056223,0.009093907503652951,5655.9900390625,5749.390087890625,5783.517553710937,5893.038017578125,5608.559250488282,-20.10009765625,-0.0035677373923406097,161800.0,158975.0,0.7957225978927505
2013-03-28,5682.5498046875,5692.9501953125,5604.85009765625,5647.75,209700,0.007258527070761689,0.007232310747962538,0.009142255661962237,5653.62001953125,5732.525048828125,5777.800048828125,5886.65201171875,5612.73125,6.14990234375,0.0010900989501728276,166220.0,160700.0,1.3049159925326697
2013-04-01,5704.39990234375,5720.9501953125,5675.89990234375,5697.35009765625,97800,0.0038451220679536213,0.003837748481610424,0.008271096033009878,5662.75,5712.07001953125,5778.3675537109375,5879.956005859375,5616.936750488281,14.80029296875,0.0026045161903449276,149940.0,148845.0,0.6570593570492794
2013-04-02,5748.10009765625,5754.60009765625,5687.14990234375,5701.7001953125,106400,0.007660787472937303,0.0076315926493432315,0.008383419103231293,5682.1,5699.62001953125,5779.787548828125,5873.630009765625,5620.691750488281,-2.69970703125,-0.00047326749131679555,138160.0,145440.0,0.7315731573157316
2013-04-03,5672.89990234375,5744.9501953125,5650.10009765625,5740.2001953125,140700,-0.013082617566656962,-0.013168948793470324,0.008866387411592519,5689.9099609375,5683.385009765625,5778.507543945312,5865.44201171875,5623.808000488281,-7.89990234375,-0.001374350169540564,136220.0,145230.0,0.9688080975005164
2013-04-04,5574.75,5644.4501953125,5565.64990234375,5640.64990234375,134600,-0.017301539606436434,-0.017452960325511746,0.008891384759721331,5676.53994140625,5666.264990234375,5768.032543945313,5855.96701171875,5626.34,-32.25,-0.005684923153090708,137840.0,144240.0,0.9331669439822518
2013-04-05,5553.25,5577.2998046875,5534.7001953125,5568.10009765625,137500,-0.003856675187228098,-0.003864131335780677,0.008710316018930572,5650.67998046875,5652.15,5754.7650390625,5845.946015625,5628.835749511719,-6.64990234375,-0.0011928610868200368,123400.0,143270.0,0.959726390730788
2013-04-08,5542.9501953125,5569.2001953125,5537.0498046875,5550.5,97000,-0.001854734558591864,-0.0018564567084833458,0.008390546092051502,5618.3900390625,5640.57001953125,5738.74755859375,5836.418017578125,5630.971000976562,-2.75,-0.000495205510286769,123240.0,141385.0,0.6860699508434417
2013-04-09,5495.10009765625,5603.0498046875,5487.0,5568.75,138200,-0.008632604654596254,-0.008670081423453112,0.007480304852027407,5567.7900390625,5624.94501953125,5716.217553710938,5824.827021484375,5632.839250488281,25.7998046875,0.004654525799152605,129600.0,140755.0,0.9818478917267592
2013-04-10,5558.7001953125,5569.25,5477.2001953125,5536.25,128600,0.01157396526468668,0.011507499287045326,0.008221406000128443,5544.95009765625,5617.430029296875,5697.03505859375,5814.505029296875,5635.3590014648435,41.14990234375,0.007488471840813438,127180.0,140915.0,0.912606890678778
2013-04-11,5594.0,5610.64990234375,5542.85009765625,5601.64990234375,146800,0.006350370310898912,0.006330291669064339,0.008488608535204138,5548.80009765625,5612.67001953125,5681.030053710938,5805.38703125,5637.633752441407,42.94970703125,0.007726573753243306,129620.0,142460.0,1.0304646918433245
2013-04-12,5528.5498046875,5544.5,5494.89990234375,5520.7001953125,127300,-0.011700070667232776,-0.01176905510382896,0.008543850819804228,5543.86005859375,5597.27001953125,5664.897534179688,5794.84302734375,5639.955251464844,-73.2998046875,-0.013103290076421166,127580.0,142990.0,0.8902720469962935
2013-04-15,5568.39990234375,5592.85009765625,5500.2998046875,5508.5,142900,0.007208056192685941,0.007182202318757875,0.008354792723535334,5548.95,5583.67001953125,5647.87001953125,5785.516025390625,5642.278000488282,-20.0498046875,-0.003626593843922748,136760.0,142685.0,1.001506815712934
2013-04-16,5688.9501953125,5699.25,5555.85009765625,5562.4501953125,142700,0.0216490006254777,0.021417989176254947,0.009950861940183811,5587.72001953125,5577.755029296875,5638.687524414063,5779.31703125,5645.1200024414065,-5.94970703125,-0.0010684769656622106,137660.0,142210.0,1.0034456086069896
2013-04-17,5688.7001953125,5732.14990234375,5669.0,5708.64990234375,154600,-4.394483892755652e-05,-4.394580453027964e-05,0.009889889081221204,5613.72001953125,5579.33505859375,5631.360034179687,5773.34603515625,5647.738503417969,19.69970703125,0.0034628018096347344,142860.0,144805.0,1.067642691895998
2013-04-18,5783.10009765625,5794.35009765625,5681.85009765625,5682.7001953125,149900,0.0165942832462036,0.016458102609584743,0.010070298638088,5651.5400390625,5600.170068359375,5633.217529296875,5769.8700390625,5650.923754882812,-6.0,-0.0010547224838714495,143480.0,143185.0,1.046897370534623
2013-04-22,5834.39990234375,5844.85009765625,5789.7998046875,5789.85009765625,135100,0.008870640974775856,0.008831527973868913,0.009989133674977436,5712.71005859375,5628.28505859375,5640.217529296875,5767.374033203125,5654.522504882812,6.75,0.0011671940457568097,145040.0,140560.0,0.9611553784860558
2013-04-23,5836.89990234375,5844.2998046875,5791.5498046875,5843.10009765625,132200,0.0004284930827240796,0.0004284013057793631,0.009834782701459193,5766.41005859375,5657.680029296875,5649.125024414063,5765.33603515625,5658.103005371094,8.7001953125,0.0014911894039016805,142900.0,138210.0,0.9565154475074162
2013-04-25,5916.2998046875,5924.60009765625,5853.2998046875,5856.10009765625,199600,0.013603094737305366,0.013511403233731597,0.010162705255497242,5811.87998046875,5699.8,5662.372509765625,5765.59203125,5661.975004882813,19.2001953125,0.003289450844409778,154280.0,139925.0,1.426478470609255
2013-04-26,5871.4501953125,5907.0498046875,5860.5,5899.75,141300,-0.007580685708230228,-0.007609565149353201,0.01033698268339739,5848.42998046875,5731.075,5674.252514648438,5765.064033203125,5665.586506347656,-16.5498046875,-0.002797323535630758,151620.0,139470.0,1.0131211013121102
2013-04-29,5904.10009765625,5918.64990234375,5868.7998046875,5877.60009765625,118900,0.005560790138323224,0.0055453860244868425,0.010363485400077557,5872.62998046875,5762.085009765625,5687.377514648438,5764.69603515625,5668.712507324219,6.14990234375,0.0010474247654625093,145420.0,139090.0,0.854842188511036
2013-04-30,5930.2001953125,5962.2998046875,5867.7998046875,5932.60009765625,153200,0.004420673298985989,0.004410930824423511,0.010311716668123694,5891.7900390625,5802.250048828125,5699.760034179688,5764.64103515625,5671.9705078125,28.5,0.004827153931775927,149040.0,136265.0,1.124279895791289
2013-05-02,5999.35009765625,6019.4501953125,5910.9501953125,5911.39990234375,162400,0.011660635402900743,0.011593174115103801,0.010523823514573837,5924.280078125,5845.345068359375,5714.507543945312,5766.689033203125,5675.527507324219,-18.80029296875,-0.003170262781956435,155080.0,139495.0,1.1641994336714578
2013-05-03,5944.0,6000.2998046875,5930.14990234375,5993.5,145800,-0.009226015610903193,-0.009268838888589223,0.010768995554418523,5929.8201171875,5870.850048828125,5724.3025390625,5767.82103515625,5678.734758300781,-5.85009765625,-0.0009751218983761994,144320.0,141465.0,1.0306436220973385
2013-05-06,5971.0498046875,5976.5,5928.4501953125,5944.89990234375,110200,0.004550774678246938,0.004540451211160536,0.010199013999822816,5949.7400390625,5899.085009765625,5739.210034179688,5769.27802734375,5681.953508300781,0.89990234375,0.00015139676038862718,138100.0,139940.0,0.7874803487208804
2013-05-07,6043.5498046875,6050.5,5982.9501953125,5983.4501953125,136400,0.012141918485269576,0.012068796690554202,0.009254303890238022,5977.62998046875,5925.12998046875,5762.6500244140625,5771.35501953125,5685.586506347656,12.400390625,0.0020767521676448293,141600.0,140030.0,0.974076983503535
2013-05-08,6069.2998046875,6083.5498046875,6024.9501953125,6064.14990234375,122300,0.004260740927464202,0.0042516896717678145,0.00906366994373125,6005.44990234375,5948.619970703125,5788.4525146484375,5773.88001953125,5689.557255859375,20.60009765625,0.0034086089007278712,135420.0,139270.0,0.8781503554247145
2013-05-09,6050.14990234375,6084.7001953125,6040.4501953125,6078.35009765625,110000,-0.0031552078427498076,-0.0031601960062404705,0.009116109887613574,6015.60986328125,5969.944970703125,5813.8125,5777.838017578125,5693.081254882813,9.05029296875,0.001491159319854358,124940.0,139920.0,0.7861635220125787
2013-05-10,6094.75,6105.2998046875,6045.60009765625,6046.25,111400,0.007371734316693912,0.0073446958820698885,0.008597077602253261,6045.75986328125,5987.789990234375,5843.794995117188,5782.727021484375,5697.023505859375,-3.89990234375,-0.0006445959863307235,118060.0,138580.0,0.8038678019916294
2013-05-13,5980.4501953125,6104.9501953125,5972.89990234375,6098.2001953125,107900,-0.01875381347676275,-0.018931896238816203,0.009981798113021564,6047.63994140625,5998.689990234375,5864.882495117187,5785.241025390625,5700.749506835938,3.4501953125,0.0005660930001230568,117600.0,137545.0,0.7844705369151914
2013-05-14,5995.39990234375,6026.2001953125,5970.0498046875,5989.7001953125,119300,0.002499762817683493,0.0024966436077198026,0.009965323438780345,6038.0099609375,6007.819970703125,5884.952490234375,5789.922021484375,5704.590256347657,9.25,0.0015467063010156303,114180.0,136170.0,0.8761107439230373
2013-05-15,6146.75,6157.10009765625,6018.85009765625,6018.85009765625,153900,0.025244370704460284,0.024930994618493872,0.010410125372592094,6053.5,6029.474951171875,5915.8625,5796.9190234375,5709.337756347656,23.4501953125,0.003911364661985724,120500.0,137500.0,1.1192727272727272
2013-05-16,6169.89990234375,6187.2998046875,6128.25,6128.25,158600,0.0037662020325781587,0.003759127650507598,0.010406506823086959,6077.45,6046.529931640625,5945.9375,5806.456025390625,5714.223005371094,-18.5,-0.003009720584048481,130220.0,138285.0,1.1469067505513975
2013-05-17,6187.2998046875,6199.9501953125,6146.14990234375,6172.9501953125,147300,0.0028201271688605978,0.0028161580707262417,0.009664702566296337,6095.9599609375,6070.859912109375,5970.85498046875,5815.808017578125,5719.078005371094,3.05029296875,0.0004943828938928636,137400.0,138515.0,1.0634227339999278
2013-05-20,6156.89990234375,6229.4501953125,6146.0498046875,6198.0,122300,-0.004913274498306808,-0.004925384313636034,0.009838383458278234,6131.24990234375,6089.444921875,5994.264965820313,5824.976015625,5723.64900390625,10.7001953125,0.001729380448704543,140280.0,136900.0,0.8933528122717312
2013-05-21,6114.10009765625,6180.25,6102.35009765625,6152.35009765625,130600,-0.006951518680887947,-0.006975793048095481,0.009660202205015466,6154.98994140625,6096.499951171875,6010.814965820313,5831.573017578125,5728.19400390625,-4.5498046875,-0.0007389765563295943,142540.0,135935.0,0.9607533012101372
2013-05-22,6094.5,6147.60009765625,6074.4501953125,6127.0498046875,133800,-0.0032057207672742116,-0.0032108700979154446,0.009640219374960492,6144.53994140625,6099.019970703125,6023.819970703125,5837.091015625,5733.076752929687,12.94970703125,0.00211800703691686,138520.0,135870.0,0.984764848752484
2013-05-23,5967.0498046875,6081.4501953125,5955.7001953125,6050.39990234375,198900,-0.020912330020920522,-0.021134089920608477,0.010942846180439614,6103.969921875,6090.7099609375,6030.327465820313,5839.166015625,5737.271000976562,-44.10009765625,-0.007236048511978013,146580.0,139205.0,1.428827987500449
2013-05-24,5983.5498046875,6015.2998046875,5936.7998046875,6010.7001953125,161600,0.0027651855674202253,0.002761369474992902,0.010555734823615461,6063.219921875,6079.58994140625,6033.689965820313,5839.9230078125,5741.640749511719,43.650390625,0.007315238192030812,149440.0,137305.0,1.1769418447980773
2013-05-27,6083.14990234375,6099.89990234375,5975.5498046875,5989.39990234375,115100,0.016645653651653936,0.016508633198256576,0.010948102787065764,6048.469921875,6089.859912109375,6044.274951171875,5842.73900390625,5746.841499023438,5.85009765625,0.0009776968266675154,148000.0,135995.0,0.8463546453913747
2013-05-28,6111.25,6127.64990234375,6055.39990234375,6086.35009765625,139700,0.004619333422216654,0.004608697044323107,0.010933229239045144,6047.89990234375,6101.444921875,6054.6324462890625,5846.682001953125,5751.898498535156,3.2001953125,0.0005260753661958931,149820.0,137035.0,1.0194475863830408
2013-05-29,6104.2998046875,6125.0498046875,6069.7998046875,6120.4501953125,120200,-0.0011372788402536083,-0.0011379260325724719,0.0109332778147416,6049.85986328125,6097.19990234375,6063.337426757813,5851.743994140625,5756.420998535156,9.2001953125,0.001505452290857026,147100.0,135385.0,0.8878383868227647
2013-05-30,6124.0498046875,6133.75,6072.14990234375,6072.14990234375,194100,0.0032354243126841986,0.0032302015895608275,0.010680763803811917,6081.25986328125,6092.614892578125,6069.572412109375,5856.045986328125,5760.896247558594,-32.14990234375,-0.005266763326247844,146140.0,136970.0,1.4170986347375338
2013-05-31,5985.9501953125,6106.25,5975.5498046875,6098.7001953125,175300,-0.022550373328005135,-0.022808521266850956,0.011722419557755132,6081.73994140625,6072.479931640625,6071.669921875,5858.31298828125,5764.623498535157,-25.349609375,-0.004139353888924414,148880.0,138445.0,1.2662067969229658
2013-06-03,5939.2998046875,6011.0,5916.35009765625,5997.35009765625,112100,-0.007793314194550316,-0.007823840773196913,0.011817898416490903,6052.969921875,6050.719921875,6070.082421875,5860.393984375,5768.181247558594,11.39990234375,0.0019044432332024877,148280.0,138540.0,0.8091525913093691
2013-06-04,5919.4501953125,5981.60009765625,5910.25,5941.10009765625,114500,-0.0033420790375549014,-0.00334767625808323,0.011468836617946546,6014.6099609375,6031.254931640625,6063.87744140625,5863.863984375,5771.699997558594,1.80029296875,0.00030311535500012084,143240.0,137445.0,0.8330604969260431
2013-06-05,5923.85009765625,5935.2001953125,5883.7001953125,5908.2998046875,110200,0.0007432957789279548,0.0007430196714316884,0.011411157472932788,5978.52001953125,6014.18994140625,6056.604956054687,5868.45298828125,5774.906499023437,-11.150390625,-0.0018836868724446372,141240.0,136840.0,0.805320081847413
2013-06-06,5921.39990234375,5956.5498046875,5869.5,5895.0,114200,-0.0004136153467944048,-0.0004137009092160573,0.011402267589577873,5937.9900390625,6009.624951171875,6050.167456054687,5873.705986328125,5777.829997558594,-28.85009765625,-0.00487015997715142,125260.0,137050.0,0.8332725282743524
2013-06-07,5881.0,5972.7001953125,5871.2998046875,5900.0498046875,118300,-0.006822694465840606,-0.006846075453972334,0.011294139011456405,5917.0,5999.369970703125,6039.479956054687,5878.298984375,5780.544997558593,-21.35009765625,-0.003605582802775981,113860.0,137395.0,0.8610211434186106
2013-06-10,5878.0,5931.64990234375,5857.39990234375,5907.89990234375,100100,-0.0005101173269852488,-0.0005102474810933533,0.010559028812817617,5904.7400390625,5978.85498046875,6034.357446289063,5883.181982421875,5783.320246582031,26.89990234375,0.004574035426585615,111460.0,137005.0,0.7306302689682859
